algorithm,n,type,domain,sample,rep,batch,time_ms,peak_heap_bytes,peak_rss_bytes,correct
std_sort,100000,aleatorio,D1,b,1,5,1.1501,400000,9076736,1
std_sort,100000,aleatorio,D1,b,2,5,1.15142,400000,9076736,1
std_sort,100000,aleatorio,D1,b,3,5,1.13564,400000,9076736,1
std_sort,100000,aleatorio,D1,b,4,5,1.143,400000,9076736,1
std_sort,100000,aleatorio,D1,b,5,5,1.156,400000,9076736,1
std_sort,100000,aleatorio,D1,b,6,5,1.12838,400000,9076736,1
std_sort,100000,aleatorio,D1,b,7,5,1.1596,400000,9076736,1
merge_sort,100000,aleatorio,D1,b,1,5,2.52642,800000,9076736,1
merge_sort,100000,aleatorio,D1,b,2,5,2.57926,800000,9076736,1
merge_sort,100000,aleatorio,D1,b,3,5,2.58142,800000,9076736,1
merge_sort,100000,aleatorio,D1,b,4,5,2.50512,800000,9076736,1
merge_sort,100000,aleatorio,D1,b,5,5,2.5252,800000,9076736,1
merge_sort,100000,aleatorio,D1,b,6,5,2.593,800000,9076736,1
merge_sort,100000,aleatorio,D1,b,7,5,2.57572,800000,9076736,1
quick_sort,100000,aleatorio,D1,b,1,5,1.59914,400000,9080832,1
quick_sort,100000,aleatorio,D1,b,2,5,1.57416,400000,9080832,1
quick_sort,100000,aleatorio,D1,b,3,5,1.58462,400000,9080832,1
quick_sort,100000,aleatorio,D1,b,4,5,1.58006,400000,9080832,1
quick_sort,100000,aleatorio,D1,b,5,5,1.5804,400000,9080832,1
quick_sort,100000,aleatorio,D1,b,6,5,1.5801,400000,9080832,1
quick_sort,100000,aleatorio,D1,b,7,5,1.57978,400000,9080832,1
patience_sort,100000,aleatorio,D1,b,1,5,1.86196,800336,9080832,1
patience_sort,100000,aleatorio,D1,b,2,5,1.82816,800336,9080832,1
patience_sort,100000,aleatorio,D1,b,3,5,1.8232,800336,9080832,1
patience_sort,100000,aleatorio,D1,b,4,5,1.85504,800336,9080832,1
patience_sort,100000,aleatorio,D1,b,5,5,1.82478,800336,9080832,1
patience_sort,100000,aleatorio,D1,b,6,5,1.82142,800336,9080832,1
patience_sort,100000,aleatorio,D1,b,7,5,1.8844,800336,9080832,1
std_sort,100000,aleatorio,D1,c,1,5,1.13862,400000,9080832,1
std_sort,100000,aleatorio,D1,c,2,5,1.13276,400000,9080832,1
std_sort,100000,aleatorio,D1,c,3,5,1.1506,400000,9080832,1
std_sort,100000,aleatorio,D1,c,4,5,1.15702,400000,9080832,1
std_sort,100000,aleatorio,D1,c,5,5,1.15212,400000,9080832,1
std_sort,100000,aleatorio,D1,c,6,5,1.15424,400000,9080832,1
std_sort,100000,aleatorio,D1,c,7,5,1.13164,400000,9080832,1
merge_sort,100000,aleatorio,D1,c,1,5,2.53352,800000,9080832,1
merge_sort,100000,aleatorio,D1,c,2,5,2.5803,800000,9080832,1
merge_sort,100000,aleatorio,D1,c,3,5,2.542,800000,9080832,1
merge_sort,100000,aleatorio,D1,c,4,5,2.59658,800000,9080832,1
merge_sort,100000,aleatorio,D1,c,5,5,2.57362,800000,9080832,1
merge_sort,100000,aleatorio,D1,c,6,5,2.54948,800000,9080832,1
merge_sort,100000,aleatorio,D1,c,7,5,2.51532,800000,9080832,1
quick_sort,100000,aleatorio,D1,c,1,5,1.5537,400000,9080832,1
quick_sort,100000,aleatorio,D1,c,2,5,1.54834,400000,9080832,1
quick_sort,100000,aleatorio,D1,c,3,5,1.55244,400000,9080832,1
quick_sort,100000,aleatorio,D1,c,4,5,1.55566,400000,9080832,1
quick_sort,100000,aleatorio,D1,c,5,5,1.54532,400000,9080832,1
quick_sort,100000,aleatorio,D1,c,6,5,1.58974,400000,9080832,1
quick_sort,100000,aleatorio,D1,c,7,5,1.55728,400000,9080832,1
patience_sort,100000,aleatorio,D1,c,1,5,1.78826,800336,9080832,1
patience_sort,100000,aleatorio,D1,c,2,5,1.82298,800336,9080832,1
patience_sort,100000,aleatorio,D1,c,3,5,1.7934,800336,9080832,1
patience_sort,100000,aleatorio,D1,c,4,5,1.78844,800336,9080832,1
patience_sort,100000,aleatorio,D1,c,5,5,1.78846,800336,9080832,1
patience_sort,100000,aleatorio,D1,c,6,5,1.8035,800336,9080832,1
patience_sort,100000,aleatorio,D1,c,7,5,1.79214,800336,9080832,1
std_sort,100000,aleatorio,D7,a,1,5,3.36206,400000,9080832,1
std_sort,100000,aleatorio,D7,a,2,5,3.38498,400000,9080832,1
std_sort,100000,aleatorio,D7,a,3,5,3.38032,400000,9080832,1
std_sort,100000,aleatorio,D7,a,4,5,3.36946,400000,9080832,1
std_sort,100000,aleatorio,D7,a,5,5,3.36424,400000,9080832,1
std_sort,100000,aleatorio,D7,a,6,5,3.37062,400000,9080832,1
std_sort,100000,aleatorio,D7,a,7,5,3.3655,400000,9080832,1
merge_sort,100000,aleatorio,D7,a,1,5,4.67754,800000,9474048,1
merge_sort,100000,aleatorio,D7,a,2,5,4.68332,800000,9474048,1
merge_sort,100000,aleatorio,D7,a,3,5,4.7103,800000,9474048,1
merge_sort,100000,aleatorio,D7,a,4,5,4.80252,800000,9474048,1
merge_sort,100000,aleatorio,D7,a,5,5,4.85398,800000,9474048,1
merge_sort,100000,aleatorio,D7,a,6,5,6.00404,800000,9474048,1
merge_sort,100000,aleatorio,D7,a,7,5,6.10192,800000,9474048,1
quick_sort,100000,aleatorio,D7,a,1,5,4.96544,400000,9474048,1
quick_sort,100000,aleatorio,D7,a,2,5,4.97376,400000,9474048,1
quick_sort,100000,aleatorio,D7,a,3,5,4.98614,400000,9474048,1
quick_sort,100000,aleatorio,D7,a,4,5,4.96666,400000,9474048,1
quick_sort,100000,aleatorio,D7,a,5,5,4.97144,400000,9474048,1
quick_sort,100000,aleatorio,D7,a,6,5,4.9772,400000,9474048,1
quick_sort,100000,aleatorio,D7,a,7,5,4.95948,400000,9474048,1
patience_sort,100000,aleatorio,D7,a,1,5,7.37944,808976,9474048,1
patience_sort,100000,aleatorio,D7,a,2,5,6.86234,808976,9474048,1
patience_sort,100000,aleatorio,D7,a,3,5,5.96022,808976,9474048,1
patience_sort,100000,aleatorio,D7,a,4,5,5.82484,808976,9474048,1
patience_sort,100000,aleatorio,D7,a,5,5,5.86058,808976,9474048,1
patience_sort,100000,aleatorio,D7,a,6,5,5.84014,808976,9474048,1
patience_sort,100000,aleatorio,D7,a,7,5,5.8216,808976,9474048,1
std_sort,100000,aleatorio,D7,b,1,5,3.31704,400000,9474048,1
std_sort,100000,aleatorio,D7,b,2,5,3.33794,400000,9474048,1
std_sort,100000,aleatorio,D7,b,3,5,3.34696,400000,9474048,1
std_sort,100000,aleatorio,D7,b,4,5,3.33542,400000,9474048,1
std_sort,100000,aleatorio,D7,b,5,5,3.33442,400000,9474048,1
std_sort,100000,aleatorio,D7,b,6,5,3.3255,400000,9474048,1
std_sort,100000,aleatorio,D7,b,7,5,3.31842,400000,9474048,1
merge_sort,100000,aleatorio,D7,b,1,5,4.78528,800000,9474048,1
merge_sort,100000,aleatorio,D7,b,2,5,5.2099,800000,9474048,1
merge_sort,100000,aleatorio,D7,b,3,5,4.75072,800000,9474048,1
merge_sort,100000,aleatorio,D7,b,4,5,5.39194,800000,9474048,1
merge_sort,100000,aleatorio,D7,b,5,5,6.07728,800000,9474048,1
merge_sort,100000,aleatorio,D7,b,6,5,6.0815,800000,9474048,1
merge_sort,100000,aleatorio,D7,b,7,5,6.12498,800000,9474048,1
quick_sort,100000,aleatorio,D7,b,1,5,4.3793,400000,9474048,1
quick_sort,100000,aleatorio,D7,b,2,5,4.50392,400000,9474048,1
quick_sort,100000,aleatorio,D7,b,3,5,4.91048,400000,9474048,1
quick_sort,100000,aleatorio,D7,b,4,5,5.11976,400000,9474048,1
quick_sort,100000,aleatorio,D7,b,5,5,5.13664,400000,9474048,1
quick_sort,100000,aleatorio,D7,b,6,5,5.10922,400000,9474048,1
quick_sort,100000,aleatorio,D7,b,7,5,5.12222,400000,9474048,1
patience_sort,100000,aleatorio,D7,b,1,5,5.9196,809008,9474048,1
patience_sort,100000,aleatorio,D7,b,2,5,5.93082,809008,9474048,1
patience_sort,100000,aleatorio,D7,b,3,5,5.89766,809008,9474048,1
patience_sort,100000,aleatorio,D7,b,4,5,5.9454,809008,9474048,1
patience_sort,100000,aleatorio,D7,b,5,5,6.89592,809008,9474048,1
patience_sort,100000,aleatorio,D7,b,6,5,7.36728,809008,9474048,1
patience_sort,100000,aleatorio,D7,b,7,5,7.23612,809008,9474048,1
std_sort,100000,aleatorio,D7,c,1,5,3.39508,400000,9474048,1
std_sort,100000,aleatorio,D7,c,2,5,3.39882,400000,9474048,1
std_sort,100000,aleatorio,D7,c,3,5,3.41884,400000,9474048,1
std_sort,100000,aleatorio,D7,c,4,5,3.39696,400000,9474048,1
std_sort,100000,aleatorio,D7,c,5,5,3.42546,400000,9474048,1
std_sort,100000,aleatorio,D7,c,6,5,3.42684,400000,9474048,1
std_sort,100000,aleatorio,D7,c,7,5,3.74786,400000,9474048,1
merge_sort,100000,aleatorio,D7,c,1,5,6.09864,800000,9474048,1
merge_sort,100000,aleatorio,D7,c,2,5,6.22228,800000,9474048,1
merge_sort,100000,aleatorio,D7,c,3,5,5.04278,800000,9474048,1
merge_sort,100000,aleatorio,D7,c,4,5,4.80732,800000,9474048,1
merge_sort,100000,aleatorio,D7,c,5,5,4.80748,800000,9474048,1
merge_sort,100000,aleatorio,D7,c,6,5,5.83066,800000,9474048,1
merge_sort,100000,aleatorio,D7,c,7,5,6.39512,800000,9474048,1
quick_sort,100000,aleatorio,D7,c,1,5,5.1321,400000,9474048,1
quick_sort,100000,aleatorio,D7,c,2,5,4.34772,400000,9474048,1
quick_sort,100000,aleatorio,D7,c,3,5,4.93194,400000,9474048,1
quick_sort,100000,aleatorio,D7,c,4,5,5.1973,400000,9474048,1
quick_sort,100000,aleatorio,D7,c,5,5,5.26316,400000,9474048,1
quick_sort,100000,aleatorio,D7,c,6,5,5.1388,400000,9474048,1
quick_sort,100000,aleatorio,D7,c,7,5,5.2224,400000,9474048,1
patience_sort,100000,aleatorio,D7,c,1,5,7.55484,809040,9474048,1
patience_sort,100000,aleatorio,D7,c,2,5,7.62976,809040,9474048,1
patience_sort,100000,aleatorio,D7,c,3,5,7.55362,809040,9474048,1
patience_sort,100000,aleatorio,D7,c,4,5,7.63216,809040,9474048,1
patience_sort,100000,aleatorio,D7,c,5,5,7.59686,809040,9474048,1
patience_sort,100000,aleatorio,D7,c,6,5,7.56914,809040,9474048,1
patience_sort,100000,aleatorio,D7,c,7,5,7.57614,809040,9474048,1
std_sort,100000,ascendente,D1,a,1,5,0.68802,400000,9474048,1
std_sort,100000,ascendente,D1,a,2,5,0.70126,400000,9474048,1
std_sort,100000,ascendente,D1,a,3,5,0.68932,400000,9474048,1
std_sort,100000,ascendente,D1,a,4,5,0.69866,400000,9474048,1
std_sort,100000,ascendente,D1,a,5,5,0.69372,400000,9474048,1
std_sort,100000,ascendente,D1,a,6,5,0.692,400000,9474048,1
std_sort,100000,ascendente,D1,a,7,5,0.74768,400000,9474048,1
merge_sort,100000,ascendente,D1,a,1,5,2.19204,800000,9474048,1
merge_sort,100000,ascendente,D1,a,2,5,2.1832,800000,9474048,1
merge_sort,100000,ascendente,D1,a,3,5,2.14154,800000,9474048,1
merge_sort,100000,ascendente,D1,a,4,5,2.20126,800000,9474048,1
merge_sort,100000,ascendente,D1,a,5,5,2.15912,800000,9474048,1
merge_sort,100000,ascendente,D1,a,6,5,2.12486,800000,9474048,1
merge_sort,100000,ascendente,D1,a,7,5,2.1677,800000,9474048,1
quick_sort,100000,ascendente,D1,a,1,5,2.03108,400000,9474048,1
quick_sort,100000,ascendente,D1,a,2,5,1.97592,400000,9474048,1
quick_sort,100000,ascendente,D1,a,3,5,1.99272,400000,9474048,1
quick_sort,100000,ascendente,D1,a,4,5,2.06088,400000,9474048,1
quick_sort,100000,ascendente,D1,a,5,5,1.9875,400000,9474048,1
quick_sort,100000,ascendente,D1,a,6,5,1.99348,400000,9474048,1
quick_sort,100000,ascendente,D1,a,7,5,2.04924,400000,9474048,1
patience_sort,100000,ascendente,D1,a,1,5,1.49604,800336,9474048,1
patience_sort,100000,ascendente,D1,a,2,5,1.39336,800336,9474048,1
patience_sort,100000,ascendente,D1,a,3,5,1.39634,800336,9474048,1
patience_sort,100000,ascendente,D1,a,4,5,1.42568,800336,9474048,1
patience_sort,100000,ascendente,D1,a,5,5,1.39304,800336,9474048,1
patience_sort,100000,ascendente,D1,a,6,5,1.39314,800336,9474048,1
patience_sort,100000,ascendente,D1,a,7,5,1.46574,800336,9474048,1
std_sort,100000,ascendente,D1,b,1,5,0.73996,400000,9474048,1
std_sort,100000,ascendente,D1,b,2,5,0.70084,400000,9474048,1
std_sort,100000,ascendente,D1,b,3,5,0.6927,400000,9474048,1
std_sort,100000,ascendente,D1,b,4,5,0.70162,400000,9474048,1
std_sort,100000,ascendente,D1,b,5,5,0.69586,400000,9474048,1
std_sort,100000,ascendente,D1,b,6,5,0.69026,400000,9474048,1
std_sort,100000,ascendente,D1,b,7,5,0.74814,400000,9474048,1
merge_sort,100000,ascendente,D1,b,1,5,2.15848,800000,9474048,1
merge_sort,100000,ascendente,D1,b,2,5,2.13314,800000,9474048,1
merge_sort,100000,ascendente,D1,b,3,5,2.1388,800000,9474048,1
merge_sort,100000,ascendente,D1,b,4,5,2.2406,800000,9474048,1
merge_sort,100000,ascendente,D1,b,5,5,2.12496,800000,9474048,1
merge_sort,100000,ascendente,D1,b,6,5,2.11718,800000,9474048,1
merge_sort,100000,ascendente,D1,b,7,5,2.12996,800000,9474048,1
quick_sort,100000,ascendente,D1,b,1,5,1.91108,400000,9474048,1
quick_sort,100000,ascendente,D1,b,2,5,1.84372,400000,9474048,1
quick_sort,100000,ascendente,D1,b,3,5,1.8721,400000,9474048,1
quick_sort,100000,ascendente,D1,b,4,5,1.87044,400000,9474048,1
quick_sort,100000,ascendente,D1,b,5,5,1.91056,400000,9474048,1
quick_sort,100000,ascendente,D1,b,6,5,1.8333,400000,9474048,1
quick_sort,100000,ascendente,D1,b,7,5,1.84,400000,9474048,1
patience_sort,100000,ascendente,D1,b,1,5,1.39328,800336,9474048,1
patience_sort,100000,ascendente,D1,b,2,5,1.51236,800336,9474048,1
patience_sort,100000,ascendente,D1,b,3,5,1.44324,800336,9474048,1
patience_sort,100000,ascendente,D1,b,4,5,1.4218,800336,9474048,1
patience_sort,100000,ascendente,D1,b,5,5,1.42334,800336,9474048,1
patience_sort,100000,ascendente,D1,b,6,5,1.39488,800336,9474048,1
patience_sort,100000,ascendente,D1,b,7,5,1.43116,800336,9474048,1
std_sort,100000,ascendente,D1,c,1,5,0.72904,400000,9474048,1
std_sort,100000,ascendente,D1,c,2,5,0.69346,400000,9474048,1
std_sort,100000,ascendente,D1,c,3,5,0.6886,400000,9474048,1
std_sort,100000,ascendente,D1,c,4,5,0.70042,400000,9474048,1
std_sort,100000,ascendente,D1,c,5,5,0.68958,400000,9474048,1
std_sort,100000,ascendente,D1,c,6,5,0.71708,400000,9474048,1
std_sort,100000,ascendente,D1,c,7,5,0.73678,400000,9474048,1
merge_sort,100000,ascendente,D1,c,1,5,2.22924,800000,9474048,1
merge_sort,100000,ascendente,D1,c,2,5,2.14208,800000,9474048,1
merge_sort,100000,ascendente,D1,c,3,5,2.12758,800000,9474048,1
merge_sort,100000,ascendente,D1,c,4,5,2.1289,800000,9474048,1
merge_sort,100000,ascendente,D1,c,5,5,2.19926,800000,9474048,1
merge_sort,100000,ascendente,D1,c,6,5,2.14782,800000,9474048,1
merge_sort,100000,ascendente,D1,c,7,5,1.74866,800000,9474048,1
quick_sort,100000,ascendente,D1,c,1,5,1.15592,400000,9474048,1
quick_sort,100000,ascendente,D1,c,2,5,1.0723,400000,9474048,1
quick_sort,100000,ascendente,D1,c,3,5,1.08518,400000,9474048,1
quick_sort,100000,ascendente,D1,c,4,5,1.08068,400000,9474048,1
quick_sort,100000,ascendente,D1,c,5,5,1.439,400000,9474048,1
quick_sort,100000,ascendente,D1,c,6,5,1.9621,400000,9474048,1
quick_sort,100000,ascendente,D1,c,7,5,1.97006,400000,9474048,1
patience_sort,100000,ascendente,D1,c,1,5,1.4247,800336,9474048,1
patience_sort,100000,ascendente,D1,c,2,5,1.39258,800336,9474048,1
patience_sort,100000,ascendente,D1,c,3,5,1.4312,800336,9474048,1
patience_sort,100000,ascendente,D1,c,4,5,1.39168,800336,9474048,1
patience_sort,100000,ascendente,D1,c,5,5,1.39166,800336,9474048,1
patience_sort,100000,ascendente,D1,c,6,5,1.43394,800336,9474048,1
patience_sort,100000,ascendente,D1,c,7,5,1.43624,800336,9474048,1
std_sort,100000,ascendente,D7,a,1,5,0.92698,400000,9474048,1
std_sort,100000,ascendente,D7,a,2,5,0.90738,400000,9474048,1
std_sort,100000,ascendente,D7,a,3,5,0.91482,400000,9474048,1
std_sort,100000,ascendente,D7,a,4,5,0.96026,400000,9474048,1
std_sort,100000,ascendente,D7,a,5,5,0.93284,400000,9474048,1
std_sort,100000,ascendente,D7,a,6,5,0.90908,400000,9474048,1
std_sort,100000,ascendente,D7,a,7,5,0.91206,400000,9474048,1
merge_sort,100000,ascendente,D7,a,1,5,2.1287,800000,9474048,1
merge_sort,100000,ascendente,D7,a,2,5,2.1295,800000,9474048,1
merge_sort,100000,ascendente,D7,a,3,5,2.25566,800000,9474048,1
merge_sort,100000,ascendente,D7,a,4,5,2.12114,800000,9474048,1
merge_sort,100000,ascendente,D7,a,5,5,2.15086,800000,9474048,1
merge_sort,100000,ascendente,D7,a,6,5,2.18222,800000,9474048,1
merge_sort,100000,ascendente,D7,a,7,5,1.15942,800000,9474048,1
quick_sort,100000,ascendente,D7,a,1,5,0.74068,400000,9474048,1
quick_sort,100000,ascendente,D7,a,2,5,0.73112,400000,9474048,1
quick_sort,100000,ascendente,D7,a,3,5,0.70842,400000,9474048,1
quick_sort,100000,ascendente,D7,a,4,5,0.75042,400000,9474048,1
quick_sort,100000,ascendente,D7,a,5,5,0.72408,400000,9474048,1
quick_sort,100000,ascendente,D7,a,6,5,0.7612,400000,9474048,1
quick_sort,100000,ascendente,D7,a,7,5,0.7995,400000,9474048,1
patience_sort,100000,ascendente,D7,a,1,5,6.0496,2120672,9474048,1
patience_sort,100000,ascendente,D7,a,2,5,6.5977,2120672,9474048,1
patience_sort,100000,ascendente,D7,a,3,5,6.66498,2120672,9474048,1
patience_sort,100000,ascendente,D7,a,4,5,6.59572,2120672,9474048,1
patience_sort,100000,ascendente,D7,a,5,5,6.51262,2120672,9474048,1
patience_sort,100000,ascendente,D7,a,6,5,6.61962,2120672,9474048,1
patience_sort,100000,ascendente,D7,a,7,5,6.54772,2120672,9474048,1
std_sort,100000,ascendente,D7,b,1,5,0.89594,400000,11374592,1
std_sort,100000,ascendente,D7,b,2,5,0.96552,400000,11374592,1
std_sort,100000,ascendente,D7,b,3,5,0.9222,400000,11374592,1
std_sort,100000,ascendente,D7,b,4,5,0.89584,400000,11374592,1
std_sort,100000,ascendente,D7,b,5,5,0.8983,400000,11374592,1
std_sort,100000,ascendente,D7,b,6,5,0.90012,400000,11374592,1
std_sort,100000,ascendente,D7,b,7,5,0.89842,400000,11374592,1
merge_sort,100000,ascendente,D7,b,1,5,2.21814,800000,11374592,1
merge_sort,100000,ascendente,D7,b,2,5,2.1054,800000,11374592,1
merge_sort,100000,ascendente,D7,b,3,5,2.1188,800000,11374592,1
merge_sort,100000,ascendente,D7,b,4,5,2.1793,800000,11374592,1
merge_sort,100000,ascendente,D7,b,5,5,2.21784,800000,11374592,1
merge_sort,100000,ascendente,D7,b,6,5,2.13576,800000,11374592,1
merge_sort,100000,ascendente,D7,b,7,5,2.16418,800000,11374592,1
quick_sort,100000,ascendente,D7,b,1,5,1.23732,400000,11374592,1
quick_sort,100000,ascendente,D7,b,2,5,1.29096,400000,11374592,1
quick_sort,100000,ascendente,D7,b,3,5,1.28062,400000,11374592,1
quick_sort,100000,ascendente,D7,b,4,5,1.23736,400000,11374592,1
quick_sort,100000,ascendente,D7,b,5,5,1.28638,400000,11374592,1
quick_sort,100000,ascendente,D7,b,6,5,1.25042,400000,11374592,1
quick_sort,100000,ascendente,D7,b,7,5,1.23318,400000,11374592,1
patience_sort,100000,ascendente,D7,b,1,5,6.42316,2120416,11374592,1
patience_sort,100000,ascendente,D7,b,2,5,6.56488,2120416,11374592,1
patience_sort,100000,ascendente,D7,b,3,5,4.345,2120416,11374592,1
patience_sort,100000,ascendente,D7,b,4,5,5.1645,2120416,11374592,1
patience_sort,100000,ascendente,D7,b,5,5,6.03734,2120416,11374592,1
patience_sort,100000,ascendente,D7,b,6,5,6.54174,2120416,11374592,1
patience_sort,100000,ascendente,D7,b,7,5,6.58126,2120416,11374592,1
std_sort,100000,ascendente,D7,c,1,5,0.92738,400000,11378688,1
std_sort,100000,ascendente,D7,c,2,5,0.91562,400000,11378688,1
std_sort,100000,ascendente,D7,c,3,5,0.89746,400000,11378688,1
std_sort,100000,ascendente,D7,c,4,5,0.8943,400000,11378688,1
std_sort,100000,ascendente,D7,c,5,5,0.89242,400000,11378688,1
std_sort,100000,ascendente,D7,c,6,5,0.95652,400000,11378688,1
std_sort,100000,ascendente,D7,c,7,5,0.91092,400000,11378688,1
merge_sort,100000,ascendente,D7,c,1,5,2.19502,800000,11378688,1
merge_sort,100000,ascendente,D7,c,2,5,2.11624,800000,11378688,1
merge_sort,100000,ascendente,D7,c,3,5,2.15406,800000,11378688,1
merge_sort,100000,ascendente,D7,c,4,5,2.1787,800000,11378688,1
merge_sort,100000,ascendente,D7,c,5,5,2.1228,800000,11378688,1
merge_sort,100000,ascendente,D7,c,6,5,1.52674,800000,11378688,1
merge_sort,100000,ascendente,D7,c,7,5,1.81724,800000,11378688,1
quick_sort,100000,ascendente,D7,c,1,5,1.35526,400000,11378688,1
quick_sort,100000,ascendente,D7,c,2,5,1.23916,400000,11378688,1
quick_sort,100000,ascendente,D7,c,3,5,1.24152,400000,11378688,1
quick_sort,100000,ascendente,D7,c,4,5,1.23074,400000,11378688,1
quick_sort,100000,ascendente,D7,c,5,5,1.21766,400000,11378688,1
quick_sort,100000,ascendente,D7,c,6,5,1.2347,400000,11378688,1
quick_sort,100000,ascendente,D7,c,7,5,1.27502,400000,11378688,1
patience_sort,100000,ascendente,D7,c,1,5,6.54316,2120432,11378688,1
patience_sort,100000,ascendente,D7,c,2,5,6.50628,2120432,11378688,1
patience_sort,100000,ascendente,D7,c,3,5,6.56716,2120432,11378688,1
patience_sort,100000,ascendente,D7,c,4,5,6.44848,2120432,11378688,1
patience_sort,100000,ascendente,D7,c,5,5,6.50584,2120432,11378688,1
patience_sort,100000,ascendente,D7,c,6,5,6.45264,2120432,11378688,1
patience_sort,100000,ascendente,D7,c,7,5,6.4285,2120432,11378688,1
std_sort,100000,descendente,D1,a,1,5,0.68126,400000,11378688,1
std_sort,100000,descendente,D1,a,2,5,0.69342,400000,11378688,1
std_sort,100000,descendente,D1,a,3,5,0.67482,400000,11378688,1
std_sort,100000,descendente,D1,a,4,5,0.68314,400000,11378688,1
std_sort,100000,descendente,D1,a,5,5,0.68668,400000,11378688,1
std_sort,100000,descendente,D1,a,6,5,0.73224,400000,11378688,1
std_sort,100000,descendente,D1,a,7,5,0.69394,400000,11378688,1
merge_sort,100000,descendente,D1,a,1,5,2.15786,800000,11378688,1
merge_sort,100000,descendente,D1,a,2,5,2.20286,800000,11378688,1
merge_sort,100000,descendente,D1,a,3,5,2.13076,800000,11378688,1
merge_sort,100000,descendente,D1,a,4,5,2.14036,800000,11378688,1
merge_sort,100000,descendente,D1,a,5,5,2.12112,800000,11378688,1
merge_sort,100000,descendente,D1,a,6,5,2.18826,800000,11378688,1
merge_sort,100000,descendente,D1,a,7,5,2.12988,800000,11378688,1
quick_sort,100000,descendente,D1,a,1,5,1.72208,400000,11378688,1
quick_sort,100000,descendente,D1,a,2,5,1.6875,400000,11378688,1
quick_sort,100000,descendente,D1,a,3,5,1.72258,400000,11378688,1
quick_sort,100000,descendente,D1,a,4,5,1.6896,400000,11378688,1
quick_sort,100000,descendente,D1,a,5,5,1.6669,400000,11378688,1
quick_sort,100000,descendente,D1,a,6,5,1.6616,400000,11378688,1
quick_sort,100000,descendente,D1,a,7,5,1.69038,400000,11378688,1
patience_sort,100000,descendente,D1,a,1,5,0.71426,800264,11378688,1
patience_sort,100000,descendente,D1,a,2,5,0.73824,800264,11378688,1
patience_sort,100000,descendente,D1,a,3,5,0.7262,800264,11378688,1
patience_sort,100000,descendente,D1,a,4,5,0.68024,800264,11378688,1
patience_sort,100000,descendente,D1,a,5,5,0.6845,800264,11378688,1
patience_sort,100000,descendente,D1,a,6,5,0.68948,800264,11378688,1
patience_sort,100000,descendente,D1,a,7,5,0.7128,800264,11378688,1
std_sort,100000,descendente,D1,b,1,5,0.68328,400000,11378688,1
std_sort,100000,descendente,D1,b,2,5,0.72046,400000,11378688,1
std_sort,100000,descendente,D1,b,3,5,0.68676,400000,11378688,1
std_sort,100000,descendente,D1,b,4,5,0.73248,400000,11378688,1
std_sort,100000,descendente,D1,b,5,5,0.68,400000,11378688,1
std_sort,100000,descendente,D1,b,6,5,0.70744,400000,11378688,1
std_sort,100000,descendente,D1,b,7,5,0.68786,400000,11378688,1
merge_sort,100000,descendente,D1,b,1,5,2.11868,800000,11378688,1
merge_sort,100000,descendente,D1,b,2,5,2.2119,800000,11378688,1
merge_sort,100000,descendente,D1,b,3,5,2.16076,800000,11378688,1
merge_sort,100000,descendente,D1,b,4,5,2.07558,800000,11378688,1
merge_sort,100000,descendente,D1,b,5,5,1.87056,800000,11378688,1
merge_sort,100000,descendente,D1,b,6,5,2.09454,800000,11378688,1
merge_sort,100000,descendente,D1,b,7,5,2.07916,800000,11378688,1
quick_sort,100000,descendente,D1,b,1,5,1.62688,400000,11378688,1
quick_sort,100000,descendente,D1,b,2,5,1.5658,400000,11378688,1
quick_sort,100000,descendente,D1,b,3,5,1.64484,400000,11378688,1
quick_sort,100000,descendente,D1,b,4,5,1.45882,400000,11378688,1
quick_sort,100000,descendente,D1,b,5,5,1.62078,400000,11378688,1
quick_sort,100000,descendente,D1,b,6,5,1.62842,400000,11378688,1
quick_sort,100000,descendente,D1,b,7,5,1.62236,400000,11378688,1
patience_sort,100000,descendente,D1,b,1,5,0.71012,800264,11378688,1
patience_sort,100000,descendente,D1,b,2,5,0.67776,800264,11378688,1
patience_sort,100000,descendente,D1,b,3,5,0.67316,800264,11378688,1
patience_sort,100000,descendente,D1,b,4,5,0.6771,800264,11378688,1
patience_sort,100000,descendente,D1,b,5,5,0.7294,800264,11378688,1
patience_sort,100000,descendente,D1,b,6,5,0.67856,800264,11378688,1
patience_sort,100000,descendente,D1,b,7,5,0.67726,800264,11378688,1
std_sort,100000,descendente,D1,c,1,5,0.67346,400000,11378688,1
std_sort,100000,descendente,D1,c,2,5,0.5761,400000,11378688,1
std_sort,100000,descendente,D1,c,3,5,0.66906,400000,11378688,1
std_sort,100000,descendente,D1,c,4,5,0.7149,400000,11378688,1
std_sort,100000,descendente,D1,c,5,5,0.69022,400000,11378688,1
std_sort,100000,descendente,D1,c,6,5,0.51158,400000,11378688,1
std_sort,100000,descendente,D1,c,7,5,0.36536,400000,11378688,1
merge_sort,100000,descendente,D1,c,1,5,1.17338,800000,11378688,1
merge_sort,100000,descendente,D1,c,2,5,1.12638,800000,11378688,1
merge_sort,100000,descendente,D1,c,3,5,1.1134,800000,11378688,1
merge_sort,100000,descendente,D1,c,4,5,1.1249,800000,11378688,1
merge_sort,100000,descendente,D1,c,5,5,1.13334,800000,11378688,1
merge_sort,100000,descendente,D1,c,6,5,1.16586,800000,11378688,1
