algorithm,n,type,domain,sample,rep,batch,time_ms,peak_heap_bytes,peak_rss_bytes,cutoff,correct
naive,256,diagonal,D0,b,5,3,16.852,524288,9474048,64,1
naive,256,diagonal,D0,b,6,3,16.7781,524288,9474048,64,1
naive,256,diagonal,D0,b,7,3,16.9202,524288,9474048,64,1
strassen,256,diagonal,D0,b,1,3,6.723,1998848,9474048,64,1
strassen,256,diagonal,D0,b,2,3,6.536,1998848,9474048,64,1
strassen,256,diagonal,D0,b,3,3,6.4818,1998848,9474048,64,1
strassen,256,diagonal,D0,b,4,3,6.5535,1998848,9474048,64,1
strassen,256,diagonal,D0,b,5,3,6.57893,1998848,9474048,64,1
strassen,256,diagonal,D0,b,6,3,6.51957,1998848,9474048,64,1
strassen,256,diagonal,D0,b,7,3,6.48183,1998848,9474048,64,1
naive,256,diagonal,D0,c,1,3,16.766,524288,9474048,64,1
naive,256,diagonal,D0,c,2,3,17.1061,524288,9474048,64,1
naive,256,diagonal,D0,c,3,3,17.1339,524288,9474048,64,1
naive,256,diagonal,D0,c,4,3,17.0396,524288,9474048,64,1
naive,256,diagonal,D0,c,5,3,17.0993,524288,9474048,64,1
naive,256,diagonal,D0,c,6,3,16.9769,524288,9474048,64,1
naive,256,diagonal,D0,c,7,3,16.8377,524288,9474048,64,1
strassen,256,diagonal,D0,c,1,3,6.78707,1998848,9474048,64,1
strassen,256,diagonal,D0,c,2,3,6.58677,1998848,9474048,64,1
strassen,256,diagonal,D0,c,3,3,6.60023,1998848,9474048,64,1
strassen,256,diagonal,D0,c,4,3,6.60277,1998848,9474048,64,1
strassen,256,diagonal,D0,c,5,3,6.81967,1998848,9474048,64,1
strassen,256,diagonal,D0,c,6,3,6.62013,1998848,9474048,64,1
strassen,256,diagonal,D0,c,7,3,6.72063,1998848,9474048,64,1
naive,256,diagonal,D10,a,1,3,16.6793,524288,9474048,64,1
naive,256,diagonal,D10,a,2,3,16.883,524288,9474048,64,1
naive,256,diagonal,D10,a,3,3,16.8269,524288,9474048,64,1
naive,256,diagonal,D10,a,4,3,16.4994,524288,9474048,64,1
naive,256,diagonal,D10,a,5,3,16.6982,524288,9474048,64,1
naive,256,diagonal,D10,a,6,3,16.8005,524288,9474048,64,1
naive,256,diagonal,D10,a,7,3,16.7995,524288,9474048,64,1
strassen,256,diagonal,D10,a,1,3,6.42427,1998848,9474048,64,1
strassen,256,diagonal,D10,a,2,3,6.4482,1998848,9474048,64,1
strassen,256,diagonal,D10,a,3,3,6.46137,1998848,9474048,64,1
strassen,256,diagonal,D10,a,4,3,6.49433,1998848,9474048,64,1
strassen,256,diagonal,D10,a,5,3,6.4752,1998848,9474048,64,1
strassen,256,diagonal,D10,a,6,3,6.50053,1998848,9474048,64,1
strassen,256,diagonal,D10,a,7,3,6.53163,1998848,9474048,64,1
naive,256,diagonal,D10,b,1,3,16.7968,524288,9474048,64,1
naive,256,diagonal,D10,b,2,3,16.6947,524288,9474048,64,1
naive,256,diagonal,D10,b,3,3,16.9884,524288,9474048,64,1
naive,256,diagonal,D10,b,4,3,16.9351,524288,9474048,64,1
naive,256,diagonal,D10,b,5,3,16.9805,524288,9474048,64,1
naive,256,diagonal,D10,b,6,3,16.8881,524288,9474048,64,1
naive,256,diagonal,D10,b,7,3,16.9532,524288,9474048,64,1
strassen,256,diagonal,D10,b,1,3,6.67253,1998848,9474048,64,1
strassen,256,diagonal,D10,b,2,3,6.7598,1998848,9474048,64,1
strassen,256,diagonal,D10,b,3,3,6.53663,1998848,9474048,64,1
strassen,256,diagonal,D10,b,4,3,6.791,1998848,9474048,64,1
strassen,256,diagonal,D10,b,5,3,6.47323,1998848,9474048,64,1
strassen,256,diagonal,D10,b,6,3,6.60653,1998848,9474048,64,1
strassen,256,diagonal,D10,b,7,3,6.47107,1998848,9474048,64,1
naive,256,diagonal,D10,c,1,3,16.8401,524288,9474048,64,1
naive,256,diagonal,D10,c,2,3,17.1077,524288,9474048,64,1
naive,256,diagonal,D10,c,3,3,16.5355,524288,9474048,64,1
naive,256,diagonal,D10,c,4,3,16.8639,524288,9474048,64,1
naive,256,diagonal,D10,c,5,3,16.6254,524288,9474048,64,1
naive,256,diagonal,D10,c,6,3,16.4427,524288,9474048,64,1
naive,256,diagonal,D10,c,7,3,16.4612,524288,9474048,64,1
strassen,256,diagonal,D10,c,1,3,6.91447,1998848,9474048,64,1
strassen,256,diagonal,D10,c,2,3,6.3886,1998848,9474048,64,1
strassen,256,diagonal,D10,c,3,3,6.34053,1998848,9474048,64,1
strassen,256,diagonal,D10,c,4,3,6.46333,1998848,9474048,64,1
strassen,256,diagonal,D10,c,5,3,6.50353,1998848,9474048,64,1
strassen,256,diagonal,D10,c,6,3,6.46537,1998848,9474048,64,1
strassen,256,diagonal,D10,c,7,3,6.5144,1998848,9474048,64,1
naive,256,dispersa,D0,a,1,3,16.8622,524288,9474048,64,1
naive,256,dispersa,D0,a,2,3,16.8723,524288,9474048,64,1
naive,256,dispersa,D0,a,3,3,17.1104,524288,9474048,64,1
naive,256,dispersa,D0,a,4,3,16.9414,524288,9474048,64,1
naive,256,dispersa,D0,a,5,3,16.8329,524288,9474048,64,1
naive,256,dispersa,D0,a,6,3,15.1393,524288,9474048,64,1
naive,256,dispersa,D0,a,7,3,15.1902,524288,9474048,64,1
strassen,256,dispersa,D0,a,1,3,8.12887,1998848,9474048,64,1
strassen,256,dispersa,D0,a,2,3,8.22723,1998848,9474048,64,1
strassen,256,dispersa,D0,a,3,3,7.9278,1998848,9474048,64,1
strassen,256,dispersa,D0,a,4,3,6.5461,1998848,9474048,64,1
strassen,256,dispersa,D0,a,5,3,7.75303,1998848,9474048,64,1
strassen,256,dispersa,D0,a,6,3,7.47067,1998848,9474048,64,1
strassen,256,dispersa,D0,a,7,3,6.5065,1998848,9474048,64,1
naive,256,dispersa,D0,b,1,3,14.7247,524288,9474048,64,1
naive,256,dispersa,D0,b,2,3,14.7022,524288,9474048,64,1
naive,256,dispersa,D0,b,3,3,14.7246,524288,9474048,64,1
naive,256,dispersa,D0,b,4,3,14.7766,524288,9474048,64,1
naive,256,dispersa,D0,b,5,3,13.9569,524288,9474048,64,1
naive,256,dispersa,D0,b,6,3,14.4823,524288,9474048,64,1
naive,256,dispersa,D0,b,7,3,13.8447,524288,9474048,64,1
strassen,256,dispersa,D0,b,1,3,8.16193,1998848,9474048,64,1
strassen,256,dispersa,D0,b,2,3,8.3046,1998848,9474048,64,1
strassen,256,dispersa,D0,b,3,3,8.13967,1998848,9474048,64,1
strassen,256,dispersa,D0,b,4,3,7.36143,1998848,9474048,64,1
strassen,256,dispersa,D0,b,5,3,6.6226,1998848,9474048,64,1
strassen,256,dispersa,D0,b,6,3,7.97197,1998848,9474048,64,1
strassen,256,dispersa,D0,b,7,3,8.18063,1998848,9474048,64,1
naive,256,dispersa,D0,c,1,3,16.1347,524288,9474048,64,1
naive,256,dispersa,D0,c,2,3,14.8134,524288,9474048,64,1
naive,256,dispersa,D0,c,3,3,14.4811,524288,9474048,64,1
naive,256,dispersa,D0,c,4,3,13.886,524288,9474048,64,1
naive,256,dispersa,D0,c,5,3,13.8872,524288,9474048,64,1
naive,256,dispersa,D0,c,6,3,14.23,524288,9474048,64,1
naive,256,dispersa,D0,c,7,3,13.9257,524288,9474048,64,1
strassen,256,dispersa,D0,c,1,3,8.23083,1998848,9474048,64,1
strassen,256,dispersa,D0,c,2,3,8.36857,1998848,9474048,64,1
strassen,256,dispersa,D0,c,3,3,8.3637,1998848,9474048,64,1
strassen,256,dispersa,D0,c,4,3,8.3094,1998848,9474048,64,1
strassen,256,dispersa,D0,c,5,3,8.2176,1998848,9474048,64,1
strassen,256,dispersa,D0,c,6,3,8.37733,1998848,9474048,64,1
strassen,256,dispersa,D0,c,7,3,8.18063,1998848,9474048,64,1
naive,256,dispersa,D10,a,1,3,14.0283,524288,9474048,64,1
naive,256,dispersa,D10,a,2,3,14.8736,524288,9474048,64,1
naive,256,dispersa,D10,a,3,3,14.541,524288,9474048,64,1
naive,256,dispersa,D10,a,4,3,14.6821,524288,9474048,64,1
naive,256,dispersa,D10,a,5,3,14.584,524288,9474048,64,1
naive,256,dispersa,D10,a,6,3,14.3444,524288,9474048,64,1
naive,256,dispersa,D10,a,7,3,13.9846,524288,9474048,64,1
strassen,256,dispersa,D10,a,1,3,8.03223,1998848,9474048,64,1
strassen,256,dispersa,D10,a,2,3,7.63843,1998848,9474048,64,1
strassen,256,dispersa,D10,a,3,3,8.48597,1998848,9474048,64,1
strassen,256,dispersa,D10,a,4,3,8.64627,1998848,9474048,64,1
strassen,256,dispersa,D10,a,5,3,8.66757,1998848,9474048,64,1
strassen,256,dispersa,D10,a,6,3,8.0382,1998848,9474048,64,1
strassen,256,dispersa,D10,a,7,3,6.49827,1998848,9474048,64,1
naive,256,dispersa,D10,b,1,3,14.5665,524288,9474048,64,1
naive,256,dispersa,D10,b,2,3,14.6661,524288,9474048,64,1
naive,256,dispersa,D10,b,3,3,14.7104,524288,9474048,64,1
naive,256,dispersa,D10,b,4,3,17.1738,524288,9474048,64,1
naive,256,dispersa,D10,b,5,3,16.8421,524288,9474048,64,1
naive,256,dispersa,D10,b,6,3,14.9175,524288,9474048,64,1
naive,256,dispersa,D10,b,7,3,15.297,524288,9474048,64,1
strassen,256,dispersa,D10,b,1,3,6.52873,1998848,9474048,64,1
strassen,256,dispersa,D10,b,2,3,6.55,1998848,9474048,64,1
strassen,256,dispersa,D10,b,3,3,6.54687,1998848,9474048,64,1
strassen,256,dispersa,D10,b,4,3,6.91517,1998848,9474048,64,1
strassen,256,dispersa,D10,b,5,3,6.74953,1998848,9474048,64,1
strassen,256,dispersa,D10,b,6,3,6.74283,1998848,9474048,64,1
strassen,256,dispersa,D10,b,7,3,8.64497,1998848,9474048,64,1
naive,256,dispersa,D10,c,1,3,14.3696,524288,9474048,64,1
naive,256,dispersa,D10,c,2,3,16.5112,524288,9474048,64,1
naive,256,dispersa,D10,c,3,3,14.5857,524288,9474048,64,1
naive,256,dispersa,D10,c,4,3,14.6012,524288,9474048,64,1
naive,256,dispersa,D10,c,5,3,14.5735,524288,9474048,64,1
naive,256,dispersa,D10,c,6,3,15.6888,524288,9474048,64,1
naive,256,dispersa,D10,c,7,3,16.9976,524288,9474048,64,1
strassen,256,dispersa,D10,c,1,3,8.5307,1998848,9474048,64,1
strassen,256,dispersa,D10,c,2,3,6.9772,1998848,9474048,64,1
strassen,256,dispersa,D10,c,3,3,6.6989,1998848,9474048,64,1
strassen,256,dispersa,D10,c,4,3,6.8111,1998848,9474048,64,1
strassen,256,dispersa,D10,c,5,3,6.69393,1998848,9474048,64,1
strassen,256,dispersa,D10,c,6,3,6.64037,1998848,9474048,64,1
strassen,256,dispersa,D10,c,7,3,6.8811,1998848,9474048,64,1
naive,1024,densa,D0,a,1,1,2842.32,8388608,40583168,64,1
naive,1024,densa,D0,a,2,1,3041.68,8388608,40583168,64,1
naive,1024,densa,D0,a,3,1,2765.74,8388608,40583168,64,1
strassen,1024,densa,D0,a,1,1,447.493,33456128,65372160,64,1
strassen,1024,densa,D0,a,2,1,444.317,33456128,65372160,64,1
strassen,1024,densa,D0,a,3,1,425.256,33456128,65372160,64,1
naive,1024,densa,D0,b,1,1,2964.69,8388608,65372160,64,1
naive,1024,densa,D0,b,2,1,2746.7,8388608,65372160,64,1
naive,1024,densa,D0,b,3,1,2676.56,8388608,65372160,64,1
strassen,1024,densa,D0,b,1,1,463.459,33456128,65372160,64,1
strassen,1024,densa,D0,b,2,1,424.486,33456128,65372160,64,1
strassen,1024,densa,D0,b,3,1,433.356,33456128,65372160,64,1
naive,1024,densa,D0,c,1,1,2767.79,8388608,65372160,64,1
naive,1024,densa,D0,c,2,1,2841.09,8388608,65372160,64,1
naive,1024,densa,D0,c,3,1,2685.78,8388608,65372160,64,1
strassen,1024,densa,D0,c,1,1,440.518,33456128,65372160,64,1
strassen,1024,densa,D0,c,2,1,447.828,33456128,65372160,64,1
strassen,1024,densa,D0,c,3,1,446.987,33456128,65372160,64,1
naive,1024,densa,D10,a,1,1,2521.57,8388608,65372160,64,1
naive,1024,densa,D10,a,2,1,2845.42,8388608,65372160,64,1
naive,1024,densa,D10,a,3,1,2604.53,8388608,65372160,64,1
strassen,1024,densa,D10,a,1,1,452.802,33456128,65372160,64,1
strassen,1024,densa,D10,a,2,1,468.991,33456128,65372160,64,1
strassen,1024,densa,D10,a,3,1,463.762,33456128,65372160,64,1
naive,1024,densa,D10,b,1,1,2599.63,8388608,65372160,64,1
naive,1024,densa,D10,b,2,1,2597.93,8388608,65372160,64,1
naive,1024,densa,D10,b,3,1,2641.41,8388608,65372160,64,1
strassen,1024,densa,D10,b,1,1,459.972,33456128,65372160,64,1
strassen,1024,densa,D10,b,2,1,454.022,33456128,65372160,64,1
strassen,1024,densa,D10,b,3,1,470.902,33456128,65372160,64,1
naive,1024,densa,D10,c,1,1,2630.31,8388608,65372160,64,1
naive,1024,densa,D10,c,2,1,2702.23,8388608,65372160,64,1
naive,1024,densa,D10,c,3,1,2656.41,8388608,65372160,64,1
strassen,1024,densa,D10,c,1,1,468.481,33456128,65372160,64,1
strassen,1024,densa,D10,c,2,1,463.901,33456128,65372160,64,1
strassen,1024,densa,D10,c,3,1,374.341,33456128,65372160,64,1
naive,1024,diagonal,D0,a,1,1,2623.34,8388608,65372160,64,1
naive,1024,diagonal,D0,a,2,1,2690.05,8388608,65372160,64,1
naive,1024,diagonal,D0,a,3,1,2693.16,8388608,65372160,64,1
strassen,1024,diagonal,D0,a,1,1,444.016,33456128,65372160,64,1
strassen,1024,diagonal,D0,a,2,1,469.859,33456128,65372160,64,1
strassen,1024,diagonal,D0,a,3,1,467.119,33456128,65372160,64,1
naive,1024,diagonal,D0,b,1,1,2556,8388608,65372160,64,1
naive,1024,diagonal,D0,b,2,1,2583.67,8388608,65372160,64,1
naive,1024,diagonal,D0,b,3,1,2585.25,8388608,65372160,64,1
strassen,1024,diagonal,D0,b,1,1,459.319,33456128,65372160,64,1
strassen,1024,diagonal,D0,b,2,1,463.829,33456128,65372160,64,1
strassen,1024,diagonal,D0,b,3,1,455.294,33456128,65372160,64,1
naive,1024,diagonal,D0,c,1,1,2611.47,8388608,65372160,64,1
naive,1024,diagonal,D0,c,2,1,2685.25,8388608,65372160,64,1
naive,1024,diagonal,D0,c,3,1,2584.82,8388608,65372160,64,1
strassen,1024,diagonal,D0,c,1,1,465.908,33456128,65372160,64,1
strassen,1024,diagonal,D0,c,2,1,471.773,33456128,65372160,64,1
strassen,1024,diagonal,D0,c,3,1,461.464,33456128,65372160,64,1
naive,1024,diagonal,D10,a,1,1,2389.11,8388608,65372160,64,1
naive,1024,diagonal,D10,a,2,1,2582.1,8388608,65372160,64,1
naive,1024,diagonal,D10,a,3,1,2600.66,8388608,65372160,64,1
strassen,1024,diagonal,D10,a,1,1,449.251,33456128,65372160,64,1
strassen,1024,diagonal,D10,a,2,1,450.618,33456128,65372160,64,1
strassen,1024,diagonal,D10,a,3,1,455.165,33456128,65372160,64,1
naive,1024,diagonal,D10,b,1,1,2877.07,8388608,65372160,64,1
naive,1024,diagonal,D10,b,2,1,2563.58,8388608,65372160,64,1
naive,1024,diagonal,D10,b,3,1,2720.42,8388608,65372160,64,1
strassen,1024,diagonal,D10,b,1,1,473.537,33456128,65372160,64,1
strassen,1024,diagonal,D10,b,2,1,452.136,33456128,65372160,64,1
strassen,1024,diagonal,D10,b,3,1,470.734,33456128,65372160,64,1
naive,1024,diagonal,D10,c,1,1,2982.32,8388608,65372160,64,1
naive,1024,diagonal,D10,c,2,1,2798.57,8388608,65372160,64,1
naive,1024,diagonal,D10,c,3,1,2572.01,8388608,65372160,64,1
strassen,1024,diagonal,D10,c,1,1,454.231,33456128,65372160,64,1
strassen,1024,diagonal,D10,c,2,1,443.465,33456128,65372160,64,1
strassen,1024,diagonal,D10,c,3,1,455.886,33456128,65372160,64,1
naive,1024,dispersa,D0,a,1,1,2494.35,8388608,65372160,64,1
naive,1024,dispersa,D0,a,2,1,2570.29,8388608,65372160,64,1
naive,1024,dispersa,D0,a,3,1,2580.32,8388608,65372160,64,1
strassen,1024,dispersa,D0,a,1,1,454.37,33456128,65372160,64,1
strassen,1024,dispersa,D0,a,2,1,440.879,33456128,65372160,64,1
strassen,1024,dispersa,D0,a,3,1,444.522,33456128,65372160,64,1
naive,1024,dispersa,D0,b,1,1,2952.2,8388608,65372160,64,1
naive,1024,dispersa,D0,b,2,1,2955.8,8388608,65372160,64,1
naive,1024,dispersa,D0,b,3,1,2635.3,8388608,65372160,64,1
strassen,1024,dispersa,D0,b,1,1,405.063,33456128,65372160,64,1
strassen,1024,dispersa,D0,b,2,1,459.449,33456128,65372160,64,1
strassen,1024,dispersa,D0,b,3,1,457.465,33456128,65372160,64,1
naive,1024,dispersa,D0,c,1,1,2750.97,8388608,65372160,64,1
naive,1024,dispersa,D0,c,2,1,2634.85,8388608,65372160,64,1
naive,1024,dispersa,D0,c,3,1,2738.24,8388608,65372160,64,1
strassen,1024,dispersa,D0,c,1,1,471.787,33456128,65372160,64,1
strassen,1024,dispersa,D0,c,2,1,472.688,33456128,65372160,64,1
strassen,1024,dispersa,D0,c,3,1,427.136,33456128,65372160,64,1
naive,1024,dispersa,D10,a,1,1,2877.38,8388608,65372160,64,1
naive,1024,dispersa,D10,a,2,1,2800.5,8388608,65372160,64,1
naive,1024,dispersa,D10,a,3,1,2771.36,8388608,65372160,64,1
strassen,1024,dispersa,D10,a,1,1,458.004,33456128,65372160,64,1
strassen,1024,dispersa,D10,a,2,1,478.499,33456128,65372160,64,1
strassen,1024,dispersa,D10,a,3,1,474.094,33456128,65372160,64,1
naive,1024,dispersa,D10,b,1,1,2704.76,8388608,65372160,64,1
naive,1024,dispersa,D10,b,2,1,2716.29,8388608,65372160,64,1
naive,1024,dispersa,D10,b,3,1,2532.4,8388608,65372160,64,1
strassen,1024,dispersa,D10,b,1,1,467.503,33456128,65372160,64,1
strassen,1024,dispersa,D10,b,2,1,425.254,33456128,65372160,64,1
strassen,1024,dispersa,D10,b,3,1,453.54,33456128,65372160,64,1
naive,1024,dispersa,D10,c,1,1,2685.81,8388608,65372160,64,1
naive,1024,dispersa,D10,c,2,1,2768.26,8388608,65372160,64,1
naive,1024,dispersa,D10,c,3,1,2824.18,8388608,65372160,64,1
strassen,1024,dispersa,D10,c,1,1,465.564,33456128,65372160,64,1
strassen,1024,dispersa,D10,c,2,1,464.216,33456128,65372160,64,1
strassen,1024,dispersa,D10,c,3,1,446.585,33456128,65372160,64,1
