algorithm,n,type,domain,sample,rep,batch,time_ms,peak_heap_bytes,peak_rss_bytes,cutoff,correct
naive,16,dispersa,D0,b,8,200,0.0012615,2048,5169152,1,1
naive,16,dispersa,D0,b,9,200,0.001277,2048,5169152,1,1
naive,16,dispersa,D0,b,10,200,0.001331,2048,5169152,1,1
naive,16,dispersa,D0,b,11,200,0.001277,2048,5169152,1,1
naive,16,dispersa,D0,b,12,200,0.001257,2048,5169152,1,1
naive,16,dispersa,D0,b,13,200,0.001257,2048,5169152,1,1
naive,16,dispersa,D0,b,14,200,0.001258,2048,5169152,1,1
naive,16,dispersa,D0,b,15,200,0.001258,2048,5169152,1,1
strassen,16,dispersa,D0,b,1,200,0.0256375,8168,5169152,1,1
strassen,16,dispersa,D0,b,2,200,0.026535,8168,5169152,1,1
strassen,16,dispersa,D0,b,3,200,0.02594,8168,5169152,1,1
strassen,16,dispersa,D0,b,4,200,0.025713,8168,5169152,1,1
strassen,16,dispersa,D0,b,5,200,0.0257325,8168,5169152,1,1
strassen,16,dispersa,D0,b,6,200,0.02575,8168,5169152,1,1
strassen,16,dispersa,D0,b,7,200,0.0257045,8168,5169152,1,1
strassen,16,dispersa,D0,b,8,200,0.0258135,8168,5169152,1,1
strassen,16,dispersa,D0,b,9,200,0.025711,8168,5169152,1,1
strassen,16,dispersa,D0,b,10,200,0.025703,8168,5169152,1,1
strassen,16,dispersa,D0,b,11,200,0.029596,8168,5169152,1,1
strassen,16,dispersa,D0,b,12,200,0.025776,8168,5169152,1,1
strassen,16,dispersa,D0,b,13,200,0.025722,8168,5169152,1,1
strassen,16,dispersa,D0,b,14,200,0.026259,8168,5169152,1,1
strassen,16,dispersa,D0,b,15,200,0.025663,8168,5169152,1,1
naive,16,dispersa,D0,c,1,200,0.001255,2048,5169152,1,1
naive,16,dispersa,D0,c,2,200,0.0012545,2048,5169152,1,1
naive,16,dispersa,D0,c,3,200,0.001257,2048,5169152,1,1
naive,16,dispersa,D0,c,4,200,0.0012785,2048,5169152,1,1
naive,16,dispersa,D0,c,5,200,0.0012625,2048,5169152,1,1
naive,16,dispersa,D0,c,6,200,0.001263,2048,5169152,1,1
naive,16,dispersa,D0,c,7,200,0.0012745,2048,5169152,1,1
naive,16,dispersa,D0,c,8,200,0.0012785,2048,5169152,1,1
naive,16,dispersa,D0,c,9,200,0.0012555,2048,5169152,1,1
naive,16,dispersa,D0,c,10,200,0.001256,2048,5169152,1,1
naive,16,dispersa,D0,c,11,200,0.001254,2048,5169152,1,1
naive,16,dispersa,D0,c,12,200,0.0012545,2048,5169152,1,1
naive,16,dispersa,D0,c,13,200,0.0012535,2048,5169152,1,1
naive,16,dispersa,D0,c,14,200,0.0012625,2048,5169152,1,1
naive,16,dispersa,D0,c,15,200,0.0012555,2048,5169152,1,1
strassen,16,dispersa,D0,c,1,200,0.025628,8168,5169152,1,1
strassen,16,dispersa,D0,c,2,200,0.02571,8168,5169152,1,1
strassen,16,dispersa,D0,c,3,200,0.0257035,8168,5169152,1,1
strassen,16,dispersa,D0,c,4,200,0.0257385,8168,5169152,1,1
strassen,16,dispersa,D0,c,5,200,0.025686,8168,5169152,1,1
strassen,16,dispersa,D0,c,6,200,0.0257205,8168,5169152,1,1
strassen,16,dispersa,D0,c,7,200,0.026474,8168,5169152,1,1
strassen,16,dispersa,D0,c,8,200,0.0267755,8168,5169152,1,1
strassen,16,dispersa,D0,c,9,200,0.025961,8168,5169152,1,1
strassen,16,dispersa,D0,c,10,200,0.025644,8168,5169152,1,1
strassen,16,dispersa,D0,c,11,200,0.02566,8168,5169152,1,1
strassen,16,dispersa,D0,c,12,200,0.0257075,8168,5169152,1,1
strassen,16,dispersa,D0,c,13,200,0.0258505,8168,5169152,1,1
strassen,16,dispersa,D0,c,14,200,0.0257215,8168,5169152,1,1
strassen,16,dispersa,D0,c,15,200,0.0256765,8168,5169152,1,1
naive,16,dispersa,D10,a,1,200,0.0012635,2048,5169152,1,1
naive,16,dispersa,D10,a,2,200,0.001259,2048,5169152,1,1
naive,16,dispersa,D10,a,3,200,0.0012775,2048,5169152,1,1
naive,16,dispersa,D10,a,4,200,0.001256,2048,5169152,1,1
naive,16,dispersa,D10,a,5,200,0.0012565,2048,5169152,1,1
naive,16,dispersa,D10,a,6,200,0.0014695,2048,5169152,1,1
naive,16,dispersa,D10,a,7,200,0.001273,2048,5169152,1,1
naive,16,dispersa,D10,a,8,200,0.0012565,2048,5169152,1,1
naive,16,dispersa,D10,a,9,200,0.0012575,2048,5169152,1,1
naive,16,dispersa,D10,a,10,200,0.001259,2048,5169152,1,1
naive,16,dispersa,D10,a,11,200,0.0012575,2048,5169152,1,1
naive,16,dispersa,D10,a,12,200,0.001256,2048,5169152,1,1
naive,16,dispersa,D10,a,13,200,0.0012575,2048,5169152,1,1
naive,16,dispersa,D10,a,14,200,0.001268,2048,5169152,1,1
naive,16,dispersa,D10,a,15,200,0.0012565,2048,5169152,1,1
strassen,16,dispersa,D10,a,1,200,0.025658,8168,5169152,1,1
strassen,16,dispersa,D10,a,2,200,0.025647,8168,5169152,1,1
strassen,16,dispersa,D10,a,3,200,0.025811,8168,5169152,1,1
strassen,16,dispersa,D10,a,4,200,0.025796,8168,5169152,1,1
strassen,16,dispersa,D10,a,5,200,0.0257065,8168,5169152,1,1
strassen,16,dispersa,D10,a,6,200,0.0257175,8168,5169152,1,1
strassen,16,dispersa,D10,a,7,200,0.0256895,8168,5169152,1,1
strassen,16,dispersa,D10,a,8,200,0.025704,8168,5169152,1,1
strassen,16,dispersa,D10,a,9,200,0.0256885,8168,5169152,1,1
strassen,16,dispersa,D10,a,10,200,0.025748,8168,5169152,1,1
strassen,16,dispersa,D10,a,11,200,0.025669,8168,5169152,1,1
strassen,16,dispersa,D10,a,12,200,0.02563,8168,5169152,1,1
strassen,16,dispersa,D10,a,13,200,0.025796,8168,5169152,1,1
strassen,16,dispersa,D10,a,14,200,0.0257295,8168,5169152,1,1
strassen,16,dispersa,D10,a,15,200,0.0257355,8168,5169152,1,1
naive,16,dispersa,D10,b,1,200,0.00128,2048,5169152,1,1
naive,16,dispersa,D10,b,2,200,0.001281,2048,5169152,1,1
naive,16,dispersa,D10,b,3,200,0.001255,2048,5169152,1,1
naive,16,dispersa,D10,b,4,200,0.0012565,2048,5169152,1,1
naive,16,dispersa,D10,b,5,200,0.001256,2048,5169152,1,1
naive,16,dispersa,D10,b,6,200,0.0012565,2048,5169152,1,1
naive,16,dispersa,D10,b,7,200,0.001276,2048,5169152,1,1
naive,16,dispersa,D10,b,8,200,0.001323,2048,5169152,1,1
naive,16,dispersa,D10,b,9,200,0.001275,2048,5169152,1,1
naive,16,dispersa,D10,b,10,200,0.001258,2048,5169152,1,1
naive,16,dispersa,D10,b,11,200,0.0012565,2048,5169152,1,1
naive,16,dispersa,D10,b,12,200,0.0012555,2048,5169152,1,1
naive,16,dispersa,D10,b,13,200,0.001257,2048,5169152,1,1
naive,16,dispersa,D10,b,14,200,0.0012545,2048,5169152,1,1
naive,16,dispersa,D10,b,15,200,0.0012545,2048,5169152,1,1
strassen,16,dispersa,D10,b,1,200,0.0256135,8168,5169152,1,1
strassen,16,dispersa,D10,b,2,200,0.025679,8168,5169152,1,1
strassen,16,dispersa,D10,b,3,200,0.025861,8168,5169152,1,1
strassen,16,dispersa,D10,b,4,200,0.0257205,8168,5169152,1,1
strassen,16,dispersa,D10,b,5,200,0.025668,8168,5169152,1,1
strassen,16,dispersa,D10,b,6,200,0.0256955,8168,5169152,1,1
strassen,16,dispersa,D10,b,7,200,0.025647,8168,5169152,1,1
strassen,16,dispersa,D10,b,8,200,0.0256455,8168,5169152,1,1
strassen,16,dispersa,D10,b,9,200,0.025754,8168,5169152,1,1
strassen,16,dispersa,D10,b,10,200,0.025682,8168,5169152,1,1
strassen,16,dispersa,D10,b,11,200,0.025639,8168,5169152,1,1
strassen,16,dispersa,D10,b,12,200,0.025746,8168,5169152,1,1
strassen,16,dispersa,D10,b,13,200,0.0257235,8168,5169152,1,1
strassen,16,dispersa,D10,b,14,200,0.0256635,8168,5169152,1,1
strassen,16,dispersa,D10,b,15,200,0.0257185,8168,5169152,1,1
naive,16,dispersa,D10,c,1,200,0.0012585,2048,5169152,1,1
naive,16,dispersa,D10,c,2,200,0.001256,2048,5169152,1,1
naive,16,dispersa,D10,c,3,200,0.001254,2048,5169152,1,1
naive,16,dispersa,D10,c,4,200,0.0012575,2048,5169152,1,1
naive,16,dispersa,D10,c,5,200,0.0012775,2048,5169152,1,1
naive,16,dispersa,D10,c,6,200,0.001256,2048,5169152,1,1
naive,16,dispersa,D10,c,7,200,0.001256,2048,5169152,1,1
naive,16,dispersa,D10,c,8,200,0.001257,2048,5169152,1,1
naive,16,dispersa,D10,c,9,200,0.0012575,2048,5169152,1,1
naive,16,dispersa,D10,c,10,200,0.001258,2048,5169152,1,1
naive,16,dispersa,D10,c,11,200,0.001262,2048,5169152,1,1
naive,16,dispersa,D10,c,12,200,0.001255,2048,5169152,1,1
naive,16,dispersa,D10,c,13,200,0.001256,2048,5169152,1,1
naive,16,dispersa,D10,c,14,200,0.001257,2048,5169152,1,1
naive,16,dispersa,D10,c,15,200,0.001257,2048,5169152,1,1
strassen,16,dispersa,D10,c,1,200,0.0255725,8168,5169152,1,1
strassen,16,dispersa,D10,c,2,200,0.0256225,8168,5169152,1,1
strassen,16,dispersa,D10,c,3,200,0.039176,8168,5169152,1,1
strassen,16,dispersa,D10,c,4,200,0.0259375,8168,5169152,1,1
strassen,16,dispersa,D10,c,5,200,0.0258005,8168,5169152,1,1
strassen,16,dispersa,D10,c,6,200,0.025893,8168,5169152,1,1
strassen,16,dispersa,D10,c,7,200,0.0258575,8168,5169152,1,1
strassen,16,dispersa,D10,c,8,200,0.0260755,8168,5169152,1,1
strassen,16,dispersa,D10,c,9,200,0.0259605,8168,5169152,1,1
strassen,16,dispersa,D10,c,10,200,0.025904,8168,5169152,1,1
strassen,16,dispersa,D10,c,11,200,0.025932,8168,5169152,1,1
strassen,16,dispersa,D10,c,12,200,0.02594,8168,5169152,1,1
strassen,16,dispersa,D10,c,13,200,0.0258535,8168,5169152,1,1
strassen,16,dispersa,D10,c,14,200,0.0259395,8168,5169152,1,1
strassen,16,dispersa,D10,c,15,200,0.025864,8168,5169152,1,1
naive,64,densa,D0,a,1,20,0.10125,32768,5308416,1,1
naive,64,densa,D0,a,2,20,0.098645,32768,5308416,1,1
naive,64,densa,D0,a,3,20,0.097625,32768,5308416,1,1
naive,64,densa,D0,a,4,20,0.10202,32768,5308416,1,1
naive,64,densa,D0,a,5,20,0.12036,32768,5308416,1,1
naive,64,densa,D0,a,6,20,0.095845,32768,5308416,1,1
naive,64,densa,D0,a,7,20,0.097555,32768,5308416,1,1
naive,64,densa,D0,a,8,20,0.10096,32768,5308416,1,1
naive,64,densa,D0,a,9,20,0.09489,32768,5308416,1,1
naive,64,densa,D0,a,10,20,0.09555,32768,5308416,1,1
naive,64,densa,D0,a,11,20,0.096855,32768,5308416,1,1
naive,64,densa,D0,a,12,20,0.094985,32768,5308416,1,1
naive,64,densa,D0,a,13,20,0.1378,32768,5308416,1,1
naive,64,densa,D0,a,14,20,0.09512,32768,5308416,1,1
naive,64,densa,D0,a,15,20,0.095145,32768,5308416,1,1
strassen,64,densa,D0,a,1,20,1.39759,131048,5386240,1,1
strassen,64,densa,D0,a,2,20,1.56291,131048,5386240,1,1
strassen,64,densa,D0,a,3,20,2.11613,131048,5386240,1,1
strassen,64,densa,D0,a,4,20,2.12521,131048,5386240,1,1
strassen,64,densa,D0,a,5,20,1.66321,131048,5386240,1,1
strassen,64,densa,D0,a,6,20,1.43197,131048,5386240,1,1
strassen,64,densa,D0,a,7,20,1.54851,131048,5386240,1,1
strassen,64,densa,D0,a,8,20,1.50808,131048,5386240,1,1
strassen,64,densa,D0,a,9,20,1.45815,131048,5386240,1,1
strassen,64,densa,D0,a,10,20,1.69904,131048,5386240,1,1
strassen,64,densa,D0,a,11,20,1.34706,131048,5386240,1,1
strassen,64,densa,D0,a,12,20,1.34882,131048,5386240,1,1
strassen,64,densa,D0,a,13,20,1.35387,131048,5386240,1,1
strassen,64,densa,D0,a,14,20,1.3586,131048,5386240,1,1
strassen,64,densa,D0,a,15,20,1.3804,131048,5386240,1,1
naive,64,densa,D0,b,1,20,0.09895,32768,5419008,1,1
naive,64,densa,D0,b,2,20,0.096775,32768,5419008,1,1
naive,64,densa,D0,b,3,20,0.09801,32768,5419008,1,1
naive,64,densa,D0,b,4,20,0.09885,32768,5419008,1,1
naive,64,densa,D0,b,5,20,0.097895,32768,5419008,1,1
naive,64,densa,D0,b,6,20,0.097305,32768,5419008,1,1
naive,64,densa,D0,b,7,20,0.098405,32768,5419008,1,1
naive,64,densa,D0,b,8,20,0.097375,32768,5419008,1,1
naive,64,densa,D0,b,9,20,0.097635,32768,5419008,1,1
naive,64,densa,D0,b,10,20,0.09783,32768,5419008,1,1
naive,64,densa,D0,b,11,20,0.103655,32768,5419008,1,1
naive,64,densa,D0,b,12,20,0.098055,32768,5419008,1,1
naive,64,densa,D0,b,13,20,0.114795,32768,5419008,1,1
naive,64,densa,D0,b,14,20,0.096835,32768,5419008,1,1
naive,64,densa,D0,b,15,20,0.09734,32768,5419008,1,1
strassen,64,densa,D0,b,1,20,1.35712,131048,5419008,1,1
strassen,64,densa,D0,b,2,20,1.35829,131048,5419008,1,1
strassen,64,densa,D0,b,3,20,1.3456,131048,5419008,1,1
strassen,64,densa,D0,b,4,20,1.4351,131048,5419008,1,1
strassen,64,densa,D0,b,5,20,1.38971,131048,5419008,1,1
strassen,64,densa,D0,b,6,20,1.33766,131048,5419008,1,1
strassen,64,densa,D0,b,7,20,1.34026,131048,5419008,1,1
strassen,64,densa,D0,b,8,20,1.3552,131048,5419008,1,1
strassen,64,densa,D0,b,9,20,1.36241,131048,5419008,1,1
strassen,64,densa,D0,b,10,20,1.35211,131048,5419008,1,1
strassen,64,densa,D0,b,11,20,1.34403,131048,5419008,1,1
strassen,64,densa,D0,b,12,20,1.45335,131048,5419008,1,1
strassen,64,densa,D0,b,13,20,1.36439,131048,5419008,1,1
strassen,64,densa,D0,b,14,20,1.35089,131048,5419008,1,1
strassen,64,densa,D0,b,15,20,1.38023,131048,5419008,1,1
naive,64,densa,D0,c,1,20,0.098395,32768,5419008,1,1
naive,64,densa,D0,c,2,20,0.09738,32768,5419008,1,1
naive,64,densa,D0,c,3,20,0.09859,32768,5419008,1,1
naive,64,densa,D0,c,4,20,0.114845,32768,5419008,1,1
naive,64,densa,D0,c,5,20,0.09754,32768,5419008,1,1
naive,64,densa,D0,c,6,20,0.099125,32768,5419008,1,1
naive,64,densa,D0,c,7,20,0.111125,32768,5419008,1,1
naive,64,densa,D0,c,8,20,0.096885,32768,5419008,1,1
naive,64,densa,D0,c,9,20,0.09835,32768,5419008,1,1
naive,64,densa,D0,c,10,20,0.09964,32768,5419008,1,1
naive,64,densa,D0,c,11,20,0.09693,32768,5419008,1,1
naive,64,densa,D0,c,12,20,0.097185,32768,5419008,1,1
naive,64,densa,D0,c,13,20,0.097015,32768,5419008,1,1
naive,64,densa,D0,c,14,20,0.09735,32768,5419008,1,1
naive,64,densa,D0,c,15,20,0.09714,32768,5419008,1,1
strassen,64,densa,D0,c,1,20,1.39339,131048,5419008,1,1
strassen,64,densa,D0,c,2,20,1.37848,131048,5419008,1,1
strassen,64,densa,D0,c,3,20,1.32967,131048,5419008,1,1
strassen,64,densa,D0,c,4,20,1.32339,131048,5419008,1,1
strassen,64,densa,D0,c,5,20,1.34779,131048,5419008,1,1
strassen,64,densa,D0,c,6,20,1.32409,131048,5419008,1,1
strassen,64,densa,D0,c,7,20,1.70727,131048,5419008,1,1
strassen,64,densa,D0,c,8,20,1.33067,131048,5419008,1,1
strassen,64,densa,D0,c,9,20,1.37164,131048,5419008,1,1
strassen,64,densa,D0,c,10,20,1.35415,131048,5419008,1,1
strassen,64,densa,D0,c,11,20,1.33508,131048,5419008,1,1
strassen,64,densa,D0,c,12,20,1.32855,131048,5419008,1,1
strassen,64,densa,D0,c,13,20,1.32494,131048,5419008,1,1
strassen,64,densa,D0,c,14,20,1.32163,131048,5419008,1,1
strassen,64,densa,D0,c,15,20,1.31974,131048,5419008,1,1
naive,64,densa,D10,a,1,20,0.098715,32768,5419008,1,1
naive,64,densa,D10,a,2,20,0.097885,32768,5419008,1,1
naive,64,densa,D10,a,3,20,0.09768,32768,5419008,1,1
naive,64,densa,D10,a,4,20,0.096855,32768,5419008,1,1
naive,64,densa,D10,a,5,20,0.094965,32768,5419008,1,1
naive,64,densa,D10,a,6,20,0.096775,32768,5419008,1,1
naive,64,densa,D10,a,7,20,0.095795,32768,5419008,1,1
naive,64,densa,D10,a,8,20,0.09676,32768,5419008,1,1
naive,64,densa,D10,a,9,20,0.09665,32768,5419008,1,1
naive,64,densa,D10,a,10,20,0.095905,32768,5419008,1,1
naive,64,densa,D10,a,11,20,0.097295,32768,5419008,1,1
naive,64,densa,D10,a,12,20,0.096425,32768,5419008,1,1
naive,64,densa,D10,a,13,20,0.09653,32768,5419008,1,1
naive,64,densa,D10,a,14,20,0.09627,32768,5419008,1,1
naive,64,densa,D10,a,15,20,0.09582,32768,5419008,1,1
strassen,64,densa,D10,a,1,20,1.31439,131048,5419008,1,1
strassen,64,densa,D10,a,2,20,1.31066,131048,5419008,1,1
strassen,64,densa,D10,a,3,20,1.31158,131048,5419008,1,1
strassen,64,densa,D10,a,4,20,1.31367,131048,5419008,1,1
strassen,64,densa,D10,a,5,20,1.33796,131048,5419008,1,1
strassen,64,densa,D10,a,6,20,1.3509,131048,5419008,1,1
strassen,64,densa,D10,a,7,20,1.33659,131048,5419008,1,1
strassen,64,densa,D10,a,8,20,1.31171,131048,5419008,1,1
strassen,64,densa,D10,a,9,20,1.3174,131048,5419008,1,1
strassen,64,densa,D10,a,10,20,1.31089,131048,5419008,1,1
strassen,64,densa,D10,a,11,20,1.31811,131048,5419008,1,1
strassen,64,densa,D10,a,12,20,1.3212,131048,5419008,1,1
strassen,64,densa,D10,a,13,20,1.31268,131048,5419008,1,1
strassen,64,densa,D10,a,14,20,1.31516,131048,5419008,1,1
strassen,64,densa,D10,a,15,20,1.31231,131048,5419008,1,1
naive,64,densa,D10,b,1,20,0.09744,32768,5419008,1,1
naive,64,densa,D10,b,2,20,0.09952,32768,5419008,1,1
naive,64,densa,D10,b,3,20,0.095535,32768,5419008,1,1
naive,64,densa,D10,b,4,20,0.0942,32768,5419008,1,1
naive,64,densa,D10,b,5,20,0.097295,32768,5419008,1,1
naive,64,densa,D10,b,6,20,0.09472,32768,5419008,1,1
naive,64,densa,D10,b,7,20,0.09593,32768,5419008,1,1
naive,64,densa,D10,b,8,20,0.09553,32768,5419008,1,1
naive,64,densa,D10,b,9,20,0.096055,32768,5419008,1,1
naive,64,densa,D10,b,10,20,0.09522,32768,5419008,1,1
naive,64,densa,D10,b,11,20,0.096495,32768,5419008,1,1
naive,64,densa,D10,b,12,20,0.09527,32768,5419008,1,1
naive,64,densa,D10,b,13,20,0.09528,32768,5419008,1,1
naive,64,densa,D10,b,14,20,0.096225,32768,5419008,1,1
naive,64,densa,D10,b,15,20,0.09666,32768,5419008,1,1
strassen,64,densa,D10,b,1,20,1.30801,131048,5419008,1,1
strassen,64,densa,D10,b,2,20,1.52432,131048,5419008,1,1
strassen,64,densa,D10,b,3,20,1.30977,131048,5419008,1,1
strassen,64,densa,D10,b,4,20,1.35418,131048,5419008,1,1
strassen,64,densa,D10,b,5,20,1.30894,131048,5419008,1,1
strassen,64,densa,D10,b,6,20,1.31488,131048,5419008,1,1
strassen,64,densa,D10,b,7,20,1.32521,131048,5419008,1,1
strassen,64,densa,D10,b,8,20,1.30691,131048,5419008,1,1
strassen,64,densa,D10,b,9,20,1.32517,131048,5419008,1,1
strassen,64,densa,D10,b,10,20,1.30968,131048,5419008,1,1
strassen,64,densa,D10,b,11,20,1.3146,131048,5419008,1,1
strassen,64,densa,D10,b,12,20,1.31628,131048,5419008,1,1
strassen,64,densa,D10,b,13,20,1.31598,131048,5419008,1,1
strassen,64,densa,D10,b,14,20,1.30886,131048,5419008,1,1
strassen,64,densa,D10,b,15,20,1.33929,131048,5419008,1,1
naive,64,densa,D10,c,1,20,0.09761,32768,5419008,1,1
naive,64,densa,D10,c,2,20,0.09793,32768,5419008,1,1
naive,64,densa,D10,c,3,20,0.095115,32768,5419008,1,1
naive,64,densa,D10,c,4,20,0.09643,32768,5419008,1,1
naive,64,densa,D10,c,5,20,0.09729,32768,5419008,1,1
naive,64,densa,D10,c,6,20,0.09488,32768,5419008,1,1
naive,64,densa,D10,c,7,20,0.09183,32768,5419008,1,1
naive,64,densa,D10,c,8,20,0.095265,32768,5419008,1,1
naive,64,densa,D10,c,9,20,0.09715,32768,5419008,1,1
naive,64,densa,D10,c,10,20,0.09519,32768,5419008,1,1
naive,64,densa,D10,c,11,20,0.09619,32768,5419008,1,1
naive,64,densa,D10,c,12,20,0.09636,32768,5419008,1,1
naive,64,densa,D10,c,13,20,0.09235,32768,5419008,1,1
naive,64,densa,D10,c,14,20,0.09766,32768,5419008,1,1
naive,64,densa,D10,c,15,20,0.101345,32768,5419008,1,1
strassen,64,densa,D10,c,1,20,1.32067,131048,5419008,1,1
strassen,64,densa,D10,c,2,20,1.38732,131048,5419008,1,1
strassen,64,densa,D10,c,3,20,1.34822,131048,5419008,1,1
strassen,64,densa,D10,c,4,20,1.31692,131048,5419008,1,1
strassen,64,densa,D10,c,5,20,1.33442,131048,5419008,1,1
strassen,64,densa,D10,c,6,20,2.15735,131048,5419008,1,1
strassen,64,densa,D10,c,7,20,1.38048,131048,5419008,1,1
strassen,64,densa,D10,c,8,20,1.53675,131048,5419008,1,1
strassen,64,densa,D10,c,9,20,1.7443,131048,5419008,1,1
strassen,64,densa,D10,c,10,20,2.30919,131048,5419008,1,1
strassen,64,densa,D10,c,11,20,2.32346,131048,5419008,1,1
strassen,64,densa,D10,c,12,20,2.3113,131048,5419008,1,1
strassen,64,densa,D10,c,13,20,2.06855,131048,5419008,1,1
strassen,64,densa,D10,c,14,20,1.30864,131048,5419008,1,1
strassen,64,densa,D10,c,15,20,2.10555,131048,5419008,1,1
naive,64,diagonal,D0,a,1,20,0.14982,32768,5419008,1,1
naive,64,diagonal,D0,a,2,20,0.149885,32768,5419008,1,1
naive,64,diagonal,D0,a,3,20,0.150375,32768,5419008,1,1
naive,64,diagonal,D0,a,4,20,0.151115,32768,5419008,1,1
naive,64,diagonal,D0,a,5,20,0.148695,32768,5419008,1,1
naive,64,diagonal,D0,a,6,20,0.16046,32768,5419008,1,1
naive,64,diagonal,D0,a,7,20,0.15066,32768,5419008,1,1
naive,64,diagonal,D0,a,8,20,0.15347,32768,5419008,1,1
naive,64,diagonal,D0,a,9,20,0.14842,32768,5419008,1,1
naive,64,diagonal,D0,a,10,20,0.150015,32768,5419008,1,1
naive,64,diagonal,D0,a,11,20,0.149005,32768,5419008,1,1
naive,64,diagonal,D0,a,12,20,0.15025,32768,5419008,1,1
naive,64,diagonal,D0,a,13,20,0.15017,32768,5419008,1,1
naive,64,diagonal,D0,a,14,20,0.151115,32768,5419008,1,1
naive,64,diagonal,D0,a,15,20,0.149065,32768,5419008,1,1
strassen,64,diagonal,D0,a,1,20,2.30716,131048,5419008,1,1
strassen,64,diagonal,D0,a,2,20,2.30065,131048,5419008,1,1
strassen,64,diagonal,D0,a,3,20,2.30478,131048,5419008,1,1
strassen,64,diagonal,D0,a,4,20,2.30475,131048,5419008,1,1
strassen,64,diagonal,D0,a,5,20,1.79402,131048,5419008,1,1
strassen,64,diagonal,D0,a,6,20,2.28748,131048,5419008,1,1
strassen,64,diagonal,D0,a,7,20,2.28841,131048,5419008,1,1
strassen,64,diagonal,D0,a,8,20,2.28467,131048,5419008,1,1
strassen,64,diagonal,D0,a,9,20,1.89176,131048,5419008,1,1
strassen,64,diagonal,D0,a,10,20,2.08093,131048,5419008,1,1
strassen,64,diagonal,D0,a,11,20,2.29007,131048,5419008,1,1
strassen,64,diagonal,D0,a,12,20,2.21784,131048,5419008,1,1
strassen,64,diagonal,D0,a,13,20,2.28947,131048,5419008,1,1
strassen,64,diagonal,D0,a,14,20,2.0359,131048,5419008,1,1
strassen,64,diagonal,D0,a,15,20,2.20085,131048,5419008,1,1
naive,64,diagonal,D0,b,1,20,0.151115,32768,5419008,1,1
naive,64,diagonal,D0,b,2,20,0.151455,32768,5419008,1,1
naive,64,diagonal,D0,b,3,20,0.1637,32768,5419008,1,1
naive,64,diagonal,D0,b,4,20,0.14877,32768,5419008,1,1
naive,64,diagonal,D0,b,5,20,0.14939,32768,5419008,1,1
naive,64,diagonal,D0,b,6,20,0.14961,32768,5419008,1,1
naive,64,diagonal,D0,b,7,20,0.151435,32768,5419008,1,1
naive,64,diagonal,D0,b,8,20,0.15102,32768,5419008,1,1
naive,64,diagonal,D0,b,9,20,0.15213,32768,5419008,1,1
naive,64,diagonal,D0,b,10,20,0.149425,32768,5419008,1,1
naive,64,diagonal,D0,b,11,20,0.15873,32768,5419008,1,1
naive,64,diagonal,D0,b,12,20,0.15006,32768,5419008,1,1
naive,64,diagonal,D0,b,13,20,0.15406,32768,5419008,1,1
naive,64,diagonal,D0,b,14,20,0.15279,32768,5419008,1,1
naive,64,diagonal,D0,b,15,20,0.155045,32768,5419008,1,1
strassen,64,diagonal,D0,b,1,20,2.31774,131048,5419008,1,1
strassen,64,diagonal,D0,b,2,20,2.31182,131048,5419008,1,1
strassen,64,diagonal,D0,b,3,20,2.3054,131048,5419008,1,1
strassen,64,diagonal,D0,b,4,20,2.32569,131048,5419008,1,1
strassen,64,diagonal,D0,b,5,20,1.69306,131048,5419008,1,1
strassen,64,diagonal,D0,b,6,20,2.29706,131048,5419008,1,1
strassen,64,diagonal,D0,b,7,20,2.29249,131048,5419008,1,1
strassen,64,diagonal,D0,b,8,20,2.29516,131048,5419008,1,1
strassen,64,diagonal,D0,b,9,20,1.31637,131048,5419008,1,1
strassen,64,diagonal,D0,b,10,20,1.31485,131048,5419008,1,1
strassen,64,diagonal,D0,b,11,20,2.1326,131048,5419008,1,1
strassen,64,diagonal,D0,b,12,20,1.31505,131048,5419008,1,1
strassen,64,diagonal,D0,b,13,20,2.00894,131048,5419008,1,1
strassen,64,diagonal,D0,b,14,20,2.29277,131048,5419008,1,1
strassen,64,diagonal,D0,b,15,20,2.20615,131048,5419008,1,1
naive,64,diagonal,D0,c,1,20,0.09858,32768,5419008,1,1
naive,64,diagonal,D0,c,2,20,0.097015,32768,5419008,1,1
naive,64,diagonal,D0,c,3,20,0.110815,32768,5419008,1,1
naive,64,diagonal,D0,c,4,20,0.142185,32768,5419008,1,1
naive,64,diagonal,D0,c,5,20,0.146665,32768,5419008,1,1
naive,64,diagonal,D0,c,6,20,0.149325,32768,5419008,1,1
naive,64,diagonal,D0,c,7,20,0.149025,32768,5419008,1,1
naive,64,diagonal,D0,c,8,20,0.149995,32768,5419008,1,1
naive,64,diagonal,D0,c,9,20,0.149465,32768,5419008,1,1
naive,64,diagonal,D0,c,10,20,0.149105,32768,5419008,1,1
naive,64,diagonal,D0,c,11,20,0.148755,32768,5419008,1,1
naive,64,diagonal,D0,c,12,20,0.148405,32768,5419008,1,1
naive,64,diagonal,D0,c,13,20,0.148525,32768,5419008,1,1
naive,64,diagonal,D0,c,14,20,0.14824,32768,5419008,1,1
naive,64,diagonal,D0,c,15,20,0.14864,32768,5419008,1,1
strassen,64,diagonal,D0,c,1,20,2.28044,131048,5419008,1,1
strassen,64,diagonal,D0,c,2,20,2.08191,131048,5419008,1,1
strassen,64,diagonal,D0,c,3,20,2.29325,131048,5419008,1,1
